iteration,source,score,weights,valid,mu_ann,sigma_ann,sigma_q_0.8,sigma_q_0.9,sigma_q_0.95,mean_sigma_ann,median_sigma_ann,mean_var_ann,median_var_ann,risk_violation,concentration,n_assets,step,model,train_start,train_end,test_start,test_end
2,llm,-0.025629519289373022,"{""MOEX"": 0.15, ""SBER"": 0.15, ""USD000UTSTOM"": 0.1, ""EUR_RUB__TOM"": 0.1, ""CHFRUB_TOM"": 0.1, ""FXIT"": 0.1, ""FXMM"": 0.1, ""IRAO"": 0.1, ""MGNT"": 0.1}",1,-0.023329519289373022,0.1560078512813892,0.13945558764751717,0.1560078512813892,0.16366760237502243,0.10332180306398983,0.09462166523144935,0.011886693352311269,0.00895325953117247,0.0,0.11500000000000002,9,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
3,llm,0.024521184027251213,"{""MOEX"": 0.3, ""SBER"": 0.25, ""FXIT"": 0.15, ""EUR_RUB__TOM"": 0.1, ""CHFRUB_TOM"": 0.1, ""IRAO"": 0.1}",1,0.028621184027251213,0.20236068624024856,0.1847025981451741,0.20236068624024856,0.21827449216658038,0.13292541139836525,0.12537803237826692,0.020002940572103257,0.015719651003045745,0.0,0.20500000000000002,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
3,llm,0.001964802229775899,"{""FXIT"": 0.2, ""FXMM"": 0.15, ""EUR_RUB__TOM"": 0.2, ""CHFRUB_TOM"": 0.15, ""MOEX"": 0.1, ""SBER"": 0.1, ""USD000UTSTOM"": 0.1}",1,0.0050648022297759,0.0653513944823472,0.061225096344510586,0.0653513944823472,0.06879925867856093,0.04546418634661451,0.04192101507656304,0.0022919774430769373,0.0017573715050494259,0.0,0.15500000000000003,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,0.01659797508359414,"{""MOEX"": 0.35000000000000003, ""SBER"": 0.30000000000000004, ""GAZP"": 0.15000000000000002, ""LKOH"": 0.10000000000000002, ""IRAO"": 0.10000000000000002}",1,0.02169797508359414,0.3201699755305616,0.28192389661213957,0.3201699755305616,0.3388652841685672,0.21177178399111973,0.2036026104569236,0.05027296381449999,0.04145402298487378,0.0,0.25500000000000006,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,0.013742634698951095,"{""MOEX"": 0.25, ""SBER"": 0.2, ""USD000UTSTOM"": 0.15, ""EUR_RUB__TOM"": 0.15, ""CHFRUB_TOM"": 0.1, ""FXIT"": 0.1, ""FXMM"": 0.05}",1,0.017142634698951095,0.1475183671651885,0.13371565317741985,0.1475183671651885,0.1565306811946989,0.10001684660394167,0.09401083006949237,0.011132158535797661,0.008838036170354972,0.0,0.17,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,-0.007696723147167095,"{""FXIT"": 0.15, ""FXMM"": 0.15, ""EUR_RUB__TOM"": 0.2, ""CHFRUB_TOM"": 0.2, ""USD000UTSTOM"": 0.15, ""MOEX"": 0.1, ""SBER"": 0.05}",1,-0.004496723147167095,0.05319115285985268,0.04781111738139371,0.05319115285985268,0.06097828608180019,0.037924115408017274,0.03481517051862038,0.0016677412696268676,0.001212096098240614,0.0,0.16,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
5,llm,0.009158164265363505,"{""MOEX"": 0.2800000000000001, ""SBER"": 0.25000000000000006, ""GAZP"": 0.20000000000000004, ""FXIT"": 0.12000000000000001, ""CHFRUB_TOM"": 0.07000000000000002, ""EUR_RUB__TOM"": 0.08000000000000002}",1,0.013290164265363507,0.2540860340110398,0.22749725317520705,0.2540860340110398,0.2645183017011203,0.1682123300453409,0.1553631838389569,0.03174211819119106,0.024137718892577514,0.0,0.2066000000000001,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
5,llm,0.016727155817393285,"{""MOEX"": 0.2, ""SBER"": 0.2, ""FXIT"": 0.15, ""CHFRUB_TOM"": 0.15, ""EUR_RUB__TOM"": 0.15, ""IRAO"": 0.075, ""FXMM"": 0.025, ""USD000UTSTOM"": 0.05}",1,0.019852155817393285,0.14764016266513946,0.13477948968995485,0.14764016266513946,0.15825010800955208,0.09711085477639447,0.09026760171687814,0.010625260299101642,0.008148239919716941,0.0,0.15625,8,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.020635890528765032,"{""MOEX"": 0.2800000000000001, ""SBER"": 0.22000000000000003, ""FXIT"": 0.18000000000000002, ""CHFRUB_TOM"": 0.12000000000000001, ""EUR_RUB__TOM"": 0.12000000000000001, ""IRAO"": 0.08000000000000002}",1,0.024523890528765035,0.1814957682297324,0.16554499001975245,0.1814957682297324,0.19618659949567058,0.11954731427545638,0.1127478069423828,0.016162072903324377,0.012712067970316824,0.0,0.19440000000000007,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.014331961606371003,"{""MOEX"": 0.2, ""SBER"": 0.2, ""USD000UTSTOM"": 0.15, ""FXMM"": 0.15, ""CHFRUB_TOM"": 0.15, ""EUR_RUB__TOM"": 0.15}",1,0.017731961606371003,0.1307027889646944,0.11819203256190748,0.1307027889646944,0.13759851735712186,0.08841736337988045,0.08222971633315126,0.008725523482551829,0.006761726248230524,0.0,0.17,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.013980735048929162,"{""MOEX"": 0.18, ""SBER"": 0.18, ""USD000UTSTOM"": 0.12, ""CHFRUB_TOM"": 0.12, ""EUR_RUB__TOM"": 0.12, ""FXMM"": 0.14, ""FXIT"": 0.14}",1,0.016924735048929163,0.11763251006822495,0.10637282930571672,0.11763251006822495,0.12383866562140966,0.07912098968360391,0.07368083248320806,0.006999014047843102,0.005428865075418568,0.0,0.1472,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.025969688998314006,"{""MOEX"": 0.35, ""SBER"": 0.25, ""FXIT"": 0.2, ""CHFRUB_TOM"": 0.1, ""EUR_RUB__TOM"": 0.1}",1,0.030869688998314007,0.19817521754419526,0.17937623734615776,0.19817521754419526,0.21040056362579632,0.130237770948313,0.12229437538247633,0.019209760877668614,0.014955914250190033,0.0,0.245,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.0198685409652202,"{""MOEX"": 0.28, ""SBER"": 0.22, ""FXIT"": 0.15, ""CHFRUB_TOM"": 0.12, ""EUR_RUB__TOM"": 0.12, ""IRAO"": 0.11}",1,0.0236725409652202,0.18871540180400803,0.17265652186406857,0.18871540180400803,0.20430672003935174,0.12419710362612253,0.11723576358782495,0.017416111190645612,0.013744224264020383,0.0,0.1902,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.003944091472021773,"{""MOEX"": 0.14999999999999997, ""SBER"": 0.14999999999999997, ""FXIT"": 0.09999999999999998, ""FXMM"": 0.09999999999999998, ""USD000UTSTOM"": 0.09999999999999998, ""CHFRUB_TOM"": 0.09999999999999998, ""EUR_RUB__TOM"": 0.09999999999999998, ""IRAO"": 0.04999999999999999, ""GAZP"": 0.04999999999999999, ""LKOH"": 0.09999999999999998}",1,0.0061440914720217715,0.15532354761752235,0.1354266667368309,0.15532354761752235,0.17051411159595994,0.10532370567931251,0.10353461544923157,0.012203841710742154,0.01071941659622026,0.0,0.10999999999999995,10,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.03410254493269024,"{""MOEX"": 0.35000000000000003, ""SBER"": 0.30000000000000004, ""FXIT"": 0.20000000000000004, ""CHFRUB_TOM"": 0.10000000000000002, ""EUR_RUB__TOM"": 0.05000000000000001}",1,0.03940254493269024,0.21274596595894657,0.19288260722448733,0.21274596595894657,0.22517094040343016,0.13952364401598638,0.12994768189897668,0.022162305817439207,0.01688640003091763,0.0,0.26500000000000007,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.014224701497785971,"{""MOEX"": 0.25000000000000006, ""SBER"": 0.20000000000000004, ""FXIT"": 0.15000000000000002, ""IRAO"": 0.10000000000000002, ""CHFRUB_TOM"": 0.10000000000000002, ""EUR_RUB__TOM"": 0.10000000000000002, ""USD000UTSTOM"": 0.10000000000000002}",1,0.017524701497785972,0.17005701053008943,0.15559281020584934,0.17005701053008943,0.18404334433758238,0.11347741598302248,0.10567981254154446,0.014359128192215928,0.011168222778815979,0.0,0.16500000000000006,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.00654182993568278,"{""MOEX"": 0.15, ""SBER"": 0.15, ""FXMM"": 0.15, ""USD000UTSTOM"": 0.15, ""CHFRUB_TOM"": 0.1, ""EUR_RUB__TOM"": 0.1, ""FXIT"": 0.1, ""IRAO"": 0.1}",1,0.00914182993568278,0.12101002411421291,0.10925817668105328,0.12101002411421291,0.13040099425093835,0.08266076787241117,0.07637797434311472,0.007549406767177492,0.00583359496475749,0.0,0.13,8,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
9,llm,0.01953580696207692,"{""MOEX"": 0.35, ""SBER"": 0.3, ""GAZP"": 0.15, ""LKOH"": 0.1, ""CHFRUB_TOM"": 0.05, ""FXIT"": 0.05}",1,0.02453580696207692,0.29835799478755937,0.2626078048198613,0.29835799478755937,0.31650767615875586,0.19696234263706225,0.18763690354993887,0.04356644182114535,0.03520760757380906,0.0,0.24999999999999997,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
10,llm,0.020270423744973856,"{""MOEX"": 0.35, ""SBER"": 0.3, ""GAZP"": 0.15, ""FXIT"": 0.1, ""CHFRUB_TOM"": 0.05, ""EUR_RUB__TOM"": 0.05}",1,0.025270423744973854,0.27211430419057764,0.2447407853001068,0.27211430419057764,0.2811614985652344,0.17888993974056444,0.16488813446991055,0.03608898241818438,0.0271880968889673,0.0,0.24999999999999997,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
10,llm,0.01644898555772811,"{""MOEX"": 0.25, ""SBER"": 0.2, ""FXIT"": 0.15, ""CHFRUB_TOM"": 0.1, ""EUR_RUB__TOM"": 0.1, ""IRAO"": 0.1, ""FXMM"": 0.05, ""USD000UTSTOM"": 0.05}",1,0.01964898555772811,0.1700570105300894,0.1555928102058493,0.1700570105300894,0.18404334433758235,0.11246074613359575,0.10551735484567942,0.014205733759150328,0.011133912173629025,0.0,0.16,8,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
10,llm,0.005346215318307372,"{""MOEX"": 0.15, ""SBER"": 0.15, ""EUR_RUB__TOM"": 0.15, ""CHFRUB_TOM"": 0.15, ""USD000UTSTOM"": 0.15, ""IRAO"": 0.1, ""FXMM"": 0.1, ""FXIT"": 0.05}",1,0.008046215318307372,0.12101002411421291,0.10925817668105328,0.12101002411421291,0.13040099425093835,0.08281863545849354,0.07637797434311472,0.007567471379044792,0.00583359496475749,0.0,0.135,8,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.009318089982776313,"{""MOEX"": 0.35, ""SBER"": 0.25, ""GAZP"": 0.2, ""FXIT"": 0.1, ""CHFRUB_TOM"": 0.1}",1,0.014218089982776313,0.2768142711765076,0.24786483837507292,0.2768142711765076,0.2871316284084752,0.18368468123872364,0.17007698675274216,0.03781258235652246,0.02892618142289243,0.0,0.245,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.026959015905733918,"{""MOEX"": 0.3, ""SBER"": 0.25, ""FXIT"": 0.2, ""CHFRUB_TOM"": 0.15, ""EUR_RUB__TOM"": 0.1}",1,0.03145901590573392,0.1800960133992889,0.1632244736279076,0.1800960133992889,0.1907609163401335,0.11834459228600112,0.11009052320958948,0.01592044717204906,0.012119923300561159,0.0,0.225,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.006019595416721781,"{""CHFRUB_TOM"": 0.25, ""EUR_RUB__TOM"": 0.25, ""MOEX"": 0.2, ""SBER"": 0.15, ""IRAO"": 0.15}",1,0.010219595416721782,0.14957254921923002,0.1338419900228365,0.14957254921923002,0.16060723359274795,0.09950404634666415,0.0934951275715888,0.011067567289763405,0.008741338879627664,0.0,0.21000000000000002,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.015018123952768338,"{""MOEX"": 0.3, ""SBER"": 0.25, ""FXIT"": 0.2, ""GAZP"": 0.15, ""CHFRUB_TOM"": 0.1}",1,0.019518123952768338,0.2401287894491793,0.215278248555634,0.2401287894491793,0.24795308459534962,0.15797116289370508,0.145394429563374,0.028094844771838743,0.02113954014805892,0.0,0.225,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.009051855492526026,"{""MOEX"": 0.25000000000000006, ""SBER"": 0.20000000000000004, ""FXIT"": 0.15000000000000002, ""CHFRUB_TOM"": 0.10000000000000002, ""EUR_RUB__TOM"": 0.10000000000000002, ""IRAO"": 0.10000000000000002, ""GAZP"": 0.10000000000000002}",1,0.012351855492526027,0.21027413859844707,0.18699598436599277,0.21027413859844707,0.21650796874413689,0.1381379487707537,0.12897138311892511,0.021405297569019006,0.016633617663608564,0.0,0.16500000000000006,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.007570499378249539,"{""MOEX"": 0.15, ""SBER"": 0.15, ""FXIT"": 0.1, ""CHFRUB_TOM"": 0.15, ""EUR_RUB__TOM"": 0.15, ""IRAO"": 0.1, ""FXMM"": 0.1, ""USD000UTSTOM"": 0.1}",1,0.010170499378249539,0.12101002411421291,0.10925817668105328,0.12101002411421291,0.13040099425093835,0.08146394707189333,0.07537161179958882,0.007346273604212766,0.005680879865267915,0.0,0.13,8,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
13,llm,0.018532447681313145,"{""MOEX"": 0.35, ""FXIT"": 0.25, ""SBER"": 0.2, ""CHFRUB_TOM"": 0.1, ""EUR_RUB__TOM"": 0.1}",1,0.023432447681313143,0.18446672463282962,0.16565783340509846,0.18446672463282962,0.19589268559245684,0.121070841119142,0.11493355859434964,0.016514427391556726,0.013209722891160802,0.0,0.245,5,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
13,llm,0.026119830729460527,"{""MOEX"": 0.28, ""SBER"": 0.25, ""FXIT"": 0.2, ""CHFRUB_TOM"": 0.12, ""EUR_RUB__TOM"": 0.1, ""IRAO"": 0.05}",1,0.030275830729460527,0.18408275865697352,0.16759074649718622,0.18408275865697352,0.19694454813184661,0.12070622243565668,0.11320988956162455,0.01655756789876758,0.012816479094555227,0.0,0.2078,6,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
13,llm,-0.01846112325007052,"{""CHFRUB_TOM"": 0.2, ""EUR_RUB__TOM"": 0.2, ""USD000UTSTOM"": 0.15, ""FXMM"": 0.1, ""FXIT"": 0.1, ""MOEX"": 0.15, ""IRAO"": 0.1}",1,-0.015361123250070517,0.07894763559754253,0.0715980974916699,0.07894763559754253,0.08944658630633497,0.056567516413199063,0.05369681335839351,0.0035108771677489175,0.002883347764846148,0.0,0.15500000000000003,7,99,openai/gpt-oss-120b,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
